Generation	Treatment	Rep	Stage.x	Number.x	Length.x	Weight.x	Stage.y	Number.y	Length.y	Weight.y	weight.diff	Beak	Dev.diff	Growth.Rate
4	3	3	C6M	6	0.678	3.020915219	C1	7	0.281	0.231083389	2.78983183	2	8.56641604	0.325670831
4	3	3	C6M	6	0.678	3.020915219	C1	7	0.281	0.231083389	2.78983183	3	8.721014493	0.319897626
4	3	3	C6M	6	0.678	3.020915219	C1	8	0.313	0.325825661	2.695089558	2	8.56641604	0.314611098
4	3	3	C6M	6	0.678	3.020915219	C1	8	0.313	0.325825661	2.695089558	3	8.721014493	0.30903395
4	3	3	C6M	6	0.678	3.020915219	C1	9	0.303	0.293805594	2.727109625	2	8.56641604	0.318348959
4	3	3	C6M	6	0.678	3.020915219	C1	9	0.303	0.293805594	2.727109625	3	8.721014493	0.312705549
4	3	3	C6M	7	0.673	2.940878935	C1	1	0.288	0.249926738	2.690952197	2	8.56641604	0.314128124
4	3	3	C6M	7	0.673	2.940878935	C1	1	0.288	0.249926738	2.690952197	3	8.721014493	0.308559537
4	3	3	C6M	7	0.673	2.940878935	C1	10	0.272	0.208319416	2.732559519	2	8.56641604	0.318985152
4	3	3	C6M	7	0.673	2.940878935	C1	10	0.272	0.208319416	2.732559519	3	8.721014493	0.313330464
4	3	3	C6M	7	0.673	2.940878935	C1	11	0.289	0.252701885	2.68817705	2	8.56641604	0.313804167
4	3	3	C6M	7	0.673	2.940878935	C1	11	0.289	0.252701885	2.68817705	3	8.721014493	0.308241324
4	3	3	C6M	7	0.673	2.940878935	C1	12	0.306	0.303173652	2.637705284	2	8.56641604	0.307912349
4	3	3	C6M	7	0.673	2.940878935	C1	12	0.306	0.303173652	2.637705284	3	8.721014493	0.30245395
4	3	3	C6M	7	0.673	2.940878935	C1	2	0.292	0.261154084	2.679724851	2	8.56641604	0.3128175
4	3	3	C6M	7	0.673	2.940878935	C1	2	0.292	0.261154084	2.679724851	3	8.721014493	0.307272147
4	3	3	C6M	7	0.673	2.940878935	C1	3	0.281	0.231083389	2.709795546	2	8.56641604	0.316327801
4	3	3	C6M	7	0.673	2.940878935	C1	3	0.281	0.231083389	2.709795546	3	8.721014493	0.31072022
4	3	3	C6M	7	0.673	2.940878935	C1	4	0.294	0.266895382	2.673983553	2	8.56641604	0.31214729
4	3	3	C6M	7	0.673	2.940878935	C1	4	0.294	0.266895382	2.673983553	3	8.721014493	0.306613818
4	3	3	C6M	7	0.673	2.940878935	C1	5	0.305	0.300028536	2.640850399	2	8.56641604	0.308279494
4	3	3	C6M	7	0.673	2.940878935	C1	5	0.305	0.300028536	2.640850399	3	8.721014493	0.302814587
4	3	3	C6M	7	0.673	2.940878935	C1	6	0.294	0.266895382	2.673983553	2	8.56641604	0.31214729
4	3	3	C6M	7	0.673	2.940878935	C1	6	0.294	0.266895382	2.673983553	3	8.721014493	0.306613818
4	3	3	C6M	7	0.673	2.940878935	C1	7	0.281	0.231083389	2.709795546	2	8.56641604	0.316327801
4	3	3	C6M	7	0.673	2.940878935	C1	7	0.281	0.231083389	2.709795546	3	8.721014493	0.31072022
4	3	3	C6M	7	0.673	2.940878935	C1	8	0.313	0.325825661	2.615053274	2	8.56641604	0.305268068
4	3	3	C6M	7	0.673	2.940878935	C1	8	0.313	0.325825661	2.615053274	3	8.721014493	0.299856545
4	3	3	C6M	7	0.673	2.940878935	C1	9	0.303	0.293805594	2.647073341	2	8.56641604	0.309005928
4	3	3	C6M	7	0.673	2.940878935	C1	9	0.303	0.293805594	2.647073341	3	8.721014493	0.303528144
4	3	3	C6M	8	0.664	2.800700212	C1	1	0.288	0.249926738	2.550773474	2	8.56641604	0.29776437
4	3	3	C6M	8	0.664	2.800700212	C1	1	0.288	0.249926738	2.550773474	3	8.721014493	0.292485866
4	3	3	C6M	8	0.664	2.800700212	C1	10	0.272	0.208319416	2.592380797	2	8.56641604	0.302621398
4	3	3	C6M	8	0.664	2.800700212	C1	10	0.272	0.208319416	2.592380797	3	8.721014493	0.297256793
4	3	3	C6M	8	0.664	2.800700212	C1	11	0.289	0.252701885	2.547998327	2	8.56641604	0.297440413
4	3	3	C6M	8	0.664	2.800700212	C1	11	0.289	0.252701885	2.547998327	3	8.721014493	0.292167652
4	3	3	C6M	8	0.664	2.800700212	C1	12	0.306	0.303173652	2.497526561	2	8.56641604	0.291548595
4	3	3	C6M	8	0.664	2.800700212	C1	12	0.306	0.303173652	2.497526561	3	8.721014493	0.286380279
4	3	3	C6M	8	0.664	2.800700212	C1	2	0.292	0.261154084	2.539546128	2	8.56641604	0.296453746
4	3	3	C6M	8	0.664	2.800700212	C1	2	0.292	0.261154084	2.539546128	3	8.721014493	0.291198476
4	3	3	C6M	8	0.664	2.800700212	C1	3	0.281	0.231083389	2.569616824	2	8.56641604	0.299964047
4	3	3	C6M	8	0.664	2.800700212	C1	3	0.281	0.231083389	2.569616824	3	8.721014493	0.294646549
4	3	3	C6M	8	0.664	2.800700212	C1	4	0.294	0.266895382	2.533804831	2	8.56641604	0.295783536
4	3	3	C6M	8	0.664	2.800700212	C1	4	0.294	0.266895382	2.533804831	3	8.721014493	0.290540147
4	3	3	C6M	8	0.664	2.800700212	C1	5	0.305	0.300028536	2.500671677	2	8.56641604	0.29191574
4	3	3	C6M	8	0.664	2.800700212	C1	5	0.305	0.300028536	2.500671677	3	8.721014493	0.286740915
4	3	3	C6M	8	0.664	2.800700212	C1	6	0.294	0.266895382	2.533804831	2	8.56641604	0.295783536
4	3	3	C6M	8	0.664	2.800700212	C1	6	0.294	0.266895382	2.533804831	3	8.721014493	0.290540147
4	3	3	C6M	8	0.664	2.800700212	C1	7	0.281	0.231083389	2.569616824	2	8.56641604	0.299964047
4	3	3	C6M	8	0.664	2.800700212	C1	7	0.281	0.231083389	2.569616824	3	8.721014493	0.294646549
4	3	3	C6M	8	0.664	2.800700212	C1	8	0.313	0.325825661	2.474874552	2	8.56641604	0.288904314
4	3	3	C6M	8	0.664	2.800700212	C1	8	0.313	0.325825661	2.474874552	3	8.721014493	0.283782873
4	3	3	C6M	8	0.664	2.800700212	C1	9	0.303	0.293805594	2.506894619	2	8.56641604	0.292642175
4	3	3	C6M	8	0.664	2.800700212	C1	9	0.303	0.293805594	2.506894619	3	8.721014493	0.287454472
4	3	3	C6M	9	0.717	3.700419737	C1	1	0.288	0.249926738	3.450492999	2	8.56641604	0.402793068
4	3	3	C6M	9	0.717	3.700419737	C1	1	0.288	0.249926738	3.450492999	3	8.721014493	0.395652708
4	3	3	C6M	9	0.717	3.700419737	C1	10	0.272	0.208319416	3.492100322	2	8.56641604	0.407650096
4	3	3	C6M	9	0.717	3.700419737	C1	10	0.272	0.208319416	3.492100322	3	8.721014493	0.400423635
4	3	3	C6M	9	0.717	3.700419737	C1	11	0.289	0.252701885	3.447717852	2	8.56641604	0.402469111
4	3	3	C6M	9	0.717	3.700419737	C1	11	0.289	0.252701885	3.447717852	3	8.721014493	0.395334494
4	3	3	C6M	9	0.717	3.700419737	C1	12	0.306	0.303173652	3.397246086	2	8.56641604	0.396577293
4	3	3	C6M	9	0.717	3.700419737	C1	12	0.306	0.303173652	3.397246086	3	8.721014493	0.389547121
4	3	3	C6M	9	0.717	3.700419737	C1	2	0.292	0.261154084	3.439265653	2	8.56641604	0.401482445
4	3	3	C6M	9	0.717	3.700419737	C1	2	0.292	0.261154084	3.439265653	3	8.721014493	0.394365318
4	3	3	C6M	9	0.717	3.700419737	C1	3	0.281	0.231083389	3.469336348	2	8.56641604	0.404992745
4	3	3	C6M	9	0.717	3.700419737	C1	3	0.281	0.231083389	3.469336348	3	8.721014493	0.397813391
4	3	3	C6M	9	0.717	3.700419737	C1	4	0.294	0.266895382	3.433524355	2	8.56641604	0.400812235
4	3	3	C6M	9	0.717	3.700419737	C1	4	0.294	0.266895382	3.433524355	3	8.721014493	0.393706989
4	3	3	C6M	9	0.717	3.700419737	C1	5	0.305	0.300028536	3.400391202	2	8.56641604	0.396944438
4	3	3	C6M	9	0.717	3.700419737	C1	5	0.305	0.300028536	3.400391202	3	8.721014493	0.389907757
4	3	3	C6M	9	0.717	3.700419737	C1	6	0.294	0.266895382	3.433524355	2	8.56641604	0.400812235
4	3	3	C6M	9	0.717	3.700419737	C1	6	0.294	0.266895382	3.433524355	3	8.721014493	0.393706989
4	3	3	C6M	9	0.717	3.700419737	C1	7	0.281	0.231083389	3.469336348	2	8.56641604	0.404992745
4	3	3	C6M	9	0.717	3.700419737	C1	7	0.281	0.231083389	3.469336348	3	8.721014493	0.397813391
4	3	3	C6M	9	0.717	3.700419737	C1	8	0.313	0.325825661	3.374594077	2	8.56641604	0.393933012
4	3	3	C6M	9	0.717	3.700419737	C1	8	0.313	0.325825661	3.374594077	3	8.721014493	0.386949715
4	3	3	C6M	9	0.717	3.700419737	C1	9	0.303	0.293805594	3.406614144	2	8.56641604	0.397670873
4	3	3	C6M	9	0.717	3.700419737	C1	9	0.303	0.293805594	3.406614144	3	8.721014493	0.390621314
0	4	1	C6F	1	0.801	5.530788039	C1	1	0.292	0.261154084	5.269633955	1	9.307692308	0.56615902
0	4	1	C6F	1	0.801	5.530788039	C1	1	0.292	0.261154084	5.269633955	2	9.5	0.554698311
0	4	1	C6F	1	0.801	5.530788039	C1	1	0.292	0.261154084	5.269633955	3	10	0.526963395
0	4	1	C6F	1	0.801	5.530788039	C1	2	0.265	0.191715329	5.33907271	1	9.307692308	0.573619382
0	4	1	C6F	1	0.801	5.530788039	C1	2	0.265	0.191715329	5.33907271	2	9.5	0.562007654
0	4	1	C6F	1	0.801	5.530788039	C1	2	0.265	0.191715329	5.33907271	3	10	0.533907271
0	4	1	C6F	1	0.801	5.530788039	C1	3	0.291	0.258315471	5.272472568	1	9.307692308	0.566463995
0	4	1	C6F	1	0.801	5.530788039	C1	3	0.291	0.258315471	5.272472568	2	9.5	0.554997112
0	4	1	C6F	1	0.801	5.530788039	C1	3	0.291	0.258315471	5.272472568	3	10	0.527247257
0	4	1	C6F	1	0.801	5.530788039	C1	4	0.297	0.275668809	5.25511923	1	9.307692308	0.564599587
0	4	1	C6F	1	0.801	5.530788039	C1	4	0.297	0.275668809	5.25511923	2	9.5	0.553170445
0	4	1	C6F	1	0.801	5.530788039	C1	4	0.297	0.275668809	5.25511923	3	10	0.525511923
0	4	1	C6F	1	0.801	5.530788039	C1	5	0.264	0.18942004	5.341367999	1	9.307692308	0.573865983
0	4	1	C6F	1	0.801	5.530788039	C1	5	0.264	0.18942004	5.341367999	2	9.5	0.562249263
0	4	1	C6F	1	0.801	5.530788039	C1	5	0.264	0.18942004	5.341367999	3	10	0.5341368
0	4	1	C6F	1	0.801	5.530788039	C1	6	0.278	0.223315077	5.307472962	1	9.307692308	0.570224368
0	4	1	C6F	1	0.801	5.530788039	C1	6	0.278	0.223315077	5.307472962	2	9.5	0.558681364
0	4	1	C6F	1	0.801	5.530788039	C1	6	0.278	0.223315077	5.307472962	3	10	0.530747296
0	4	1	C6F	1	0.801	5.530788039	C1	7	0.3	0.284638097	5.246149942	1	9.307692308	0.563635944
0	4	1	C6F	1	0.801	5.530788039	C1	7	0.3	0.284638097	5.246149942	2	9.5	0.55222631
0	4	1	C6F	1	0.801	5.530788039	C1	7	0.3	0.284638097	5.246149942	3	10	0.524614994
0	4	1	C6F	1	0.801	5.530788039	C1	8	0.287	0.247172574	5.283615465	1	9.307692308	0.567661166
0	4	1	C6F	1	0.801	5.530788039	C1	8	0.287	0.247172574	5.283615465	2	9.5	0.556170049
0	4	1	C6F	1	0.801	5.530788039	C1	8	0.287	0.247172574	5.283615465	3	10	0.528361546
0	4	1	C6F	1	0.801	5.530788039	C1	9	0.293	0.264014026	5.266774014	1	9.307692308	0.565851754
0	4	1	C6F	1	0.801	5.530788039	C1	9	0.293	0.264014026	5.266774014	2	9.5	0.554397265
0	4	1	C6F	1	0.801	5.530788039	C1	9	0.293	0.264014026	5.266774014	3	10	0.526677401
0	4	1	C6F	2	0.782	5.069516221	C1	1	0.292	0.261154084	4.808362137	1	9.307692308	0.516600891
0	4	1	C6F	2	0.782	5.069516221	C1	1	0.292	0.261154084	4.808362137	2	9.5	0.506143383
0	4	1	C6F	2	0.782	5.069516221	C1	1	0.292	0.261154084	4.808362137	3	10	0.480836214
0	4	1	C6F	2	0.782	5.069516221	C1	2	0.265	0.191715329	4.877800892	1	9.307692308	0.524061253
0	4	1	C6F	2	0.782	5.069516221	C1	2	0.265	0.191715329	4.877800892	2	9.5	0.513452725
0	4	1	C6F	2	0.782	5.069516221	C1	2	0.265	0.191715329	4.877800892	3	10	0.487780089
0	4	1	C6F	2	0.782	5.069516221	C1	3	0.291	0.258315471	4.81120075	1	9.307692308	0.516905866
0	4	1	C6F	2	0.782	5.069516221	C1	3	0.291	0.258315471	4.81120075	2	9.5	0.506442184
0	4	1	C6F	2	0.782	5.069516221	C1	3	0.291	0.258315471	4.81120075	3	10	0.481120075
0	4	1	C6F	2	0.782	5.069516221	C1	4	0.297	0.275668809	4.793847412	1	9.307692308	0.515041457
0	4	1	C6F	2	0.782	5.069516221	C1	4	0.297	0.275668809	4.793847412	2	9.5	0.504615517
0	4	1	C6F	2	0.782	5.069516221	C1	4	0.297	0.275668809	4.793847412	3	10	0.479384741
0	4	1	C6F	2	0.782	5.069516221	C1	5	0.264	0.18942004	4.880096181	1	9.307692308	0.524307854
0	4	1	C6F	2	0.782	5.069516221	C1	5	0.264	0.18942004	4.880096181	2	9.5	0.513694335
0	4	1	C6F	2	0.782	5.069516221	C1	5	0.264	0.18942004	4.880096181	3	10	0.488009618
0	4	1	C6F	2	0.782	5.069516221	C1	6	0.278	0.223315077	4.846201144	1	9.307692308	0.520666239
0	4	1	C6F	2	0.782	5.069516221	C1	6	0.278	0.223315077	4.846201144	2	9.5	0.510126436
0	4	1	C6F	2	0.782	5.069516221	C1	6	0.278	0.223315077	4.846201144	3	10	0.484620114
0	4	1	C6F	2	0.782	5.069516221	C1	7	0.3	0.284638097	4.784878124	1	9.307692308	0.514077815
0	4	1	C6F	2	0.782	5.069516221	C1	7	0.3	0.284638097	4.784878124	2	9.5	0.503671381
0	4	1	C6F	2	0.782	5.069516221	C1	7	0.3	0.284638097	4.784878124	3	10	0.478487812
0	4	1	C6F	2	0.782	5.069516221	C1	8	0.287	0.247172574	4.822343647	1	9.307692308	0.518103036
0	4	1	C6F	2	0.782	5.069516221	C1	8	0.287	0.247172574	4.822343647	2	9.5	0.507615121
0	4	1	C6F	2	0.782	5.069516221	C1	8	0.287	0.247172574	4.822343647	3	10	0.482234365
0	4	1	C6F	2	0.782	5.069516221	C1	9	0.293	0.264014026	4.805502196	1	9.307692308	0.516293624
0	4	1	C6F	2	0.782	5.069516221	C1	9	0.293	0.264014026	4.805502196	2	9.5	0.505842336
0	4	1	C6F	2	0.782	5.069516221	C1	9	0.293	0.264014026	4.805502196	3	10	0.48055022
0	4	1	C6F	3	0.745	4.252103182	C1	1	0.292	0.261154084	3.990949098	1	9.307692308	0.428779655
0	4	1	C6F	3	0.745	4.252103182	C1	1	0.292	0.261154084	3.990949098	2	9.5	0.420099905
0	4	1	C6F	3	0.745	4.252103182	C1	1	0.292	0.261154084	3.990949098	3	10	0.39909491
0	4	1	C6F	3	0.745	4.252103182	C1	2	0.265	0.191715329	4.060387853	1	9.307692308	0.436240017
0	4	1	C6F	3	0.745	4.252103182	C1	2	0.265	0.191715329	4.060387853	2	9.5	0.427409248
0	4	1	C6F	3	0.745	4.252103182	C1	2	0.265	0.191715329	4.060387853	3	10	0.406038785
0	4	1	C6F	3	0.745	4.252103182	C1	3	0.291	0.258315471	3.993787711	1	9.307692308	0.42908463
0	4	1	C6F	3	0.745	4.252103182	C1	3	0.291	0.258315471	3.993787711	2	9.5	0.420398706
0	4	1	C6F	3	0.745	4.252103182	C1	3	0.291	0.258315471	3.993787711	3	10	0.399378771
0	4	1	C6F	3	0.745	4.252103182	C1	4	0.297	0.275668809	3.976434373	1	9.307692308	0.427220222
0	4	1	C6F	3	0.745	4.252103182	C1	4	0.297	0.275668809	3.976434373	2	9.5	0.418572039
0	4	1	C6F	3	0.745	4.252103182	C1	4	0.297	0.275668809	3.976434373	3	10	0.397643437
0	4	1	C6F	3	0.745	4.252103182	C1	5	0.264	0.18942004	4.062683142	1	9.307692308	0.436486619
0	4	1	C6F	3	0.745	4.252103182	C1	5	0.264	0.18942004	4.062683142	2	9.5	0.427650857
0	4	1	C6F	3	0.745	4.252103182	C1	5	0.264	0.18942004	4.062683142	3	10	0.406268314
0	4	1	C6F	3	0.745	4.252103182	C1	6	0.278	0.223315077	4.028788105	1	9.307692308	0.432845003
0	4	1	C6F	3	0.745	4.252103182	C1	6	0.278	0.223315077	4.028788105	2	9.5	0.424082958
0	4	1	C6F	3	0.745	4.252103182	C1	6	0.278	0.223315077	4.028788105	3	10	0.402878811
0	4	1	C6F	3	0.745	4.252103182	C1	7	0.3	0.284638097	3.967465085	1	9.307692308	0.426256579
0	4	1	C6F	3	0.745	4.252103182	C1	7	0.3	0.284638097	3.967465085	2	9.5	0.417627904
0	4	1	C6F	3	0.745	4.252103182	C1	7	0.3	0.284638097	3.967465085	3	10	0.396746509
0	4	1	C6F	3	0.745	4.252103182	C1	8	0.287	0.247172574	4.004930608	1	9.307692308	0.430281801
0	4	1	C6F	3	0.745	4.252103182	C1	8	0.287	0.247172574	4.004930608	2	9.5	0.421571643
0	4	1	C6F	3	0.745	4.252103182	C1	8	0.287	0.247172574	4.004930608	3	10	0.400493061
0	4	1	C6F	3	0.745	4.252103182	C1	9	0.293	0.264014026	3.988089157	1	9.307692308	0.428472389
0	4	1	C6F	3	0.745	4.252103182	C1	9	0.293	0.264014026	3.988089157	2	9.5	0.419798859
0	4	1	C6F	3	0.745	4.252103182	C1	9	0.293	0.264014026	3.988089157	3	10	0.398808916
0	4	1	C6M	1	0.705	3.480651489	C1	1	0.292	0.261154084	3.219497405	1	9.307692308	0.345896415
0	4	1	C6M	1	0.705	3.480651489	C1	1	0.292	0.261154084	3.219497405	2	9.5	0.338894464
0	4	1	C6M	1	0.705	3.480651489	C1	1	0.292	0.261154084	3.219497405	3	10	0.321949741
0	4	1	C6M	1	0.705	3.480651489	C1	2	0.265	0.191715329	3.28893616	1	9.307692308	0.353356778
0	4	1	C6M	1	0.705	3.480651489	C1	2	0.265	0.191715329	3.28893616	2	9.5	0.346203806
0	4	1	C6M	1	0.705	3.480651489	C1	2	0.265	0.191715329	3.28893616	3	10	0.328893616
0	4	1	C6M	1	0.705	3.480651489	C1	3	0.291	0.258315471	3.222336018	1	9.307692308	0.34620139
0	4	1	C6M	1	0.705	3.480651489	C1	3	0.291	0.258315471	3.222336018	2	9.5	0.339193265
0	4	1	C6M	1	0.705	3.480651489	C1	3	0.291	0.258315471	3.222336018	3	10	0.322233602
0	4	1	C6M	1	0.705	3.480651489	C1	4	0.297	0.275668809	3.20498268	1	9.307692308	0.344336982
0	4	1	C6M	1	0.705	3.480651489	C1	4	0.297	0.275668809	3.20498268	2	9.5	0.337366598
0	4	1	C6M	1	0.705	3.480651489	C1	4	0.297	0.275668809	3.20498268	3	10	0.320498268
0	4	1	C6M	1	0.705	3.480651489	C1	5	0.264	0.18942004	3.291231449	1	9.307692308	0.353603379
0	4	1	C6M	1	0.705	3.480651489	C1	5	0.264	0.18942004	3.291231449	2	9.5	0.346445416
0	4	1	C6M	1	0.705	3.480651489	C1	5	0.264	0.18942004	3.291231449	3	10	0.329123145
0	4	1	C6M	1	0.705	3.480651489	C1	6	0.278	0.223315077	3.257336412	1	9.307692308	0.349961763
0	4	1	C6M	1	0.705	3.480651489	C1	6	0.278	0.223315077	3.257336412	2	9.5	0.342877517
0	4	1	C6M	1	0.705	3.480651489	C1	6	0.278	0.223315077	3.257336412	3	10	0.325733641
0	4	1	C6M	1	0.705	3.480651489	C1	7	0.3	0.284638097	3.196013392	1	9.307692308	0.34337334
0	4	1	C6M	1	0.705	3.480651489	C1	7	0.3	0.284638097	3.196013392	2	9.5	0.336422462
0	4	1	C6M	1	0.705	3.480651489	C1	7	0.3	0.284638097	3.196013392	3	10	0.319601339
0	4	1	C6M	1	0.705	3.480651489	C1	8	0.287	0.247172574	3.233478915	1	9.307692308	0.347398561
0	4	1	C6M	1	0.705	3.480651489	C1	8	0.287	0.247172574	3.233478915	2	9.5	0.340366202
0	4	1	C6M	1	0.705	3.480651489	C1	8	0.287	0.247172574	3.233478915	3	10	0.323347892
0	4	1	C6M	1	0.705	3.480651489	C1	9	0.293	0.264014026	3.216637464	1	9.307692308	0.345589149
0	4	1	C6M	1	0.705	3.480651489	C1	9	0.293	0.264014026	3.216637464	2	9.5	0.338593417
0	4	1	C6M	1	0.705	3.480651489	C1	9	0.293	0.264014026	3.216637464	3	10	0.321663746
0	4	1	C6M	2	0.709	3.55282636	C1	1	0.292	0.261154084	3.291672276	1	9.307692308	0.35365074
0	4	1	C6M	2	0.709	3.55282636	C1	1	0.292	0.261154084	3.291672276	2	9.5	0.346491818
0	4	1	C6M	2	0.709	3.55282636	C1	1	0.292	0.261154084	3.291672276	3	10	0.329167228
0	4	1	C6M	2	0.709	3.55282636	C1	2	0.265	0.191715329	3.361111031	1	9.307692308	0.361111102
0	4	1	C6M	2	0.709	3.55282636	C1	2	0.265	0.191715329	3.361111031	2	9.5	0.353801161
0	4	1	C6M	2	0.709	3.55282636	C1	2	0.265	0.191715329	3.361111031	3	10	0.336111103
0	4	1	C6M	2	0.709	3.55282636	C1	3	0.291	0.258315471	3.294510888	1	9.307692308	0.353955715
0	4	1	C6M	2	0.709	3.55282636	C1	3	0.291	0.258315471	3.294510888	2	9.5	0.34679062
0	4	1	C6M	2	0.709	3.55282636	C1	3	0.291	0.258315471	3.294510888	3	10	0.329451089
0	4	1	C6M	2	0.709	3.55282636	C1	4	0.297	0.275668809	3.277157551	1	9.307692308	0.352091307
0	4	1	C6M	2	0.709	3.55282636	C1	4	0.297	0.275668809	3.277157551	2	9.5	0.344963953
0	4	1	C6M	2	0.709	3.55282636	C1	4	0.297	0.275668809	3.277157551	3	10	0.327715755
0	4	1	C6M	2	0.709	3.55282636	C1	5	0.264	0.18942004	3.36340632	1	9.307692308	0.361357704
0	4	1	C6M	2	0.709	3.55282636	C1	5	0.264	0.18942004	3.36340632	2	9.5	0.35404277
0	4	1	C6M	2	0.709	3.55282636	C1	5	0.264	0.18942004	3.36340632	3	10	0.336340632
0	4	1	C6M	2	0.709	3.55282636	C1	6	0.278	0.223315077	3.329511283	1	9.307692308	0.357716088
0	4	1	C6M	2	0.709	3.55282636	C1	6	0.278	0.223315077	3.329511283	2	9.5	0.350474872
0	4	1	C6M	2	0.709	3.55282636	C1	6	0.278	0.223315077	3.329511283	3	10	0.332951128
0	4	1	C6M	2	0.709	3.55282636	C1	7	0.3	0.284638097	3.268188263	1	9.307692308	0.351127665
0	4	1	C6M	2	0.709	3.55282636	C1	7	0.3	0.284638097	3.268188263	2	9.5	0.344019817
0	4	1	C6M	2	0.709	3.55282636	C1	7	0.3	0.284638097	3.268188263	3	10	0.326818826
0	4	1	C6M	2	0.709	3.55282636	C1	8	0.287	0.247172574	3.305653786	1	9.307692308	0.355152886
0	4	1	C6M	2	0.709	3.55282636	C1	8	0.287	0.247172574	3.305653786	2	9.5	0.347963556
0	4	1	C6M	2	0.709	3.55282636	C1	8	0.287	0.247172574	3.305653786	3	10	0.330565379
0	4	1	C6M	2	0.709	3.55282636	C1	9	0.293	0.264014026	3.288812334	1	9.307692308	0.353343474
0	4	1	C6M	2	0.709	3.55282636	C1	9	0.293	0.264014026	3.288812334	2	9.5	0.346190772
0	4	1	C6M	2	0.709	3.55282636	C1	9	0.293	0.264014026	3.288812334	3	10	0.328881233
0	4	1	C6M	3	0.698	3.356909482	C1	1	0.292	0.261154084	3.095755397	1	9.307692308	0.33260182
0	4	1	C6M	3	0.698	3.356909482	C1	1	0.292	0.261154084	3.095755397	2	9.5	0.325868989
0	4	1	C6M	3	0.698	3.356909482	C1	1	0.292	0.261154084	3.095755397	3	10	0.30957554
0	4	1	C6M	3	0.698	3.356909482	C1	2	0.265	0.191715329	3.165194153	1	9.307692308	0.340062182
0	4	1	C6M	3	0.698	3.356909482	C1	2	0.265	0.191715329	3.165194153	2	9.5	0.333178332
0	4	1	C6M	3	0.698	3.356909482	C1	2	0.265	0.191715329	3.165194153	3	10	0.316519415
0	4	1	C6M	3	0.698	3.356909482	C1	3	0.291	0.258315471	3.09859401	1	9.307692308	0.332906794
0	4	1	C6M	3	0.698	3.356909482	C1	3	0.291	0.258315471	3.09859401	2	9.5	0.326167791
0	4	1	C6M	3	0.698	3.356909482	C1	3	0.291	0.258315471	3.09859401	3	10	0.309859401
0	4	1	C6M	3	0.698	3.356909482	C1	4	0.297	0.275668809	3.081240672	1	9.307692308	0.331042386
0	4	1	C6M	3	0.698	3.356909482	C1	4	0.297	0.275668809	3.081240672	2	9.5	0.324341123
0	4	1	C6M	3	0.698	3.356909482	C1	4	0.297	0.275668809	3.081240672	3	10	0.308124067
0	4	1	C6M	3	0.698	3.356909482	C1	5	0.264	0.18942004	3.167489441	1	9.307692308	0.340308783
0	4	1	C6M	3	0.698	3.356909482	C1	5	0.264	0.18942004	3.167489441	2	9.5	0.333419941
0	4	1	C6M	3	0.698	3.356909482	C1	5	0.264	0.18942004	3.167489441	3	10	0.316748944
0	4	1	C6M	3	0.698	3.356909482	C1	6	0.278	0.223315077	3.133594405	1	9.307692308	0.336667167
0	4	1	C6M	3	0.698	3.356909482	C1	6	0.278	0.223315077	3.133594405	2	9.5	0.329852043
0	4	1	C6M	3	0.698	3.356909482	C1	6	0.278	0.223315077	3.133594405	3	10	0.31335944
0	4	1	C6M	3	0.698	3.356909482	C1	7	0.3	0.284638097	3.072271384	1	9.307692308	0.330078744
0	4	1	C6M	3	0.698	3.356909482	C1	7	0.3	0.284638097	3.072271384	2	9.5	0.323396988
0	4	1	C6M	3	0.698	3.356909482	C1	7	0.3	0.284638097	3.072271384	3	10	0.307227138
0	4	1	C6M	3	0.698	3.356909482	C1	8	0.287	0.247172574	3.109736907	1	9.307692308	0.334103965
0	4	1	C6M	3	0.698	3.356909482	C1	8	0.287	0.247172574	3.109736907	2	9.5	0.327340727
0	4	1	C6M	3	0.698	3.356909482	C1	8	0.287	0.247172574	3.109736907	3	10	0.310973691
0	4	1	C6M	3	0.698	3.356909482	C1	9	0.293	0.264014026	3.092895456	1	9.307692308	0.332294553
0	4	1	C6M	3	0.698	3.356909482	C1	9	0.293	0.264014026	3.092895456	2	9.5	0.325567943
0	4	1	C6M	3	0.698	3.356909482	C1	9	0.293	0.264014026	3.092895456	3	10	0.309289546
0	4	2	C6F	1	0.784	5.11670818	C1	1	0.278	0.223315077	4.893393103	1	9.142857143	0.535214871
0	4	2	C6F	1	0.784	5.11670818	C1	1	0.278	0.223315077	4.893393103	2	20.25	0.241649042
0	4	2	C6F	1	0.784	5.11670818	C1	1	0.278	0.223315077	4.893393103	3	9.25	0.529015471
0	4	2	C6F	1	0.784	5.11670818	C1	2	0.262	0.184886154	4.931822026	1	9.142857143	0.539418034
0	4	2	C6F	1	0.784	5.11670818	C1	2	0.262	0.184886154	4.931822026	2	20.25	0.243546767
0	4	2	C6F	1	0.784	5.11670818	C1	2	0.262	0.184886154	4.931822026	3	9.25	0.533169949
0	4	2	C6F	1	0.784	5.11670818	C1	3	0.299	0.281626427	4.835081752	1	9.142857143	0.528837067
0	4	2	C6F	1	0.784	5.11670818	C1	3	0.299	0.281626427	4.835081752	2	20.25	0.238769469
0	4	2	C6F	1	0.784	5.11670818	C1	3	0.299	0.281626427	4.835081752	3	9.25	0.522711541
0	4	2	C6F	1	0.784	5.11670818	C1	4	0.284	0.239035113	4.877673066	1	9.142857143	0.533495492
